Id,Weekly_Sales
8_25_2013-05-24,8058.76
8_25_2013-05-31,7867.8
8_25_2013-06-07,9331.19
8_25_2013-06-14,9131.39
8_25_2013-06-21,7360.49
8_25_2013-06-28,6881.71
8_25_2013-07-05,2073.08
8_25_2013-07-12,1949.26
8_25_2013-07-19,9502.5
8_25_2013-07-26,6879.8
8_26_2012-11-02,7527.21
8_26_2012-11-09,4868.83
8_26_2012-11-16,4632.94
8_26_2012-11-23,5640.78
8_26_2012-11-30,5371.41
8_26_2012-12-07,9670.84
8_26_2012-12-14,3023.21
8_26_2012-12-21,5903.5
8_26_2012-12-28,7779.91
8_26_2013-01-04,11565.35
8_26_2013-01-11,10526.19
8_26_2013-01-18,1441.56
8_26_2013-01-25,1691.35
8_26_2013-02-01,6927.57
8_26_2013-02-08,7525.42
8_26_2013-02-15,3316.88
8_26_2013-02-22,7358.09
8_26_2013-03-01,8761.95
8_26_2013-03-08,6459.72
8_26_2013-03-15,6216.72
8_26_2013-03-22,7060.2
8_26_2013-03-29,5762.02
8_26_2013-04-05,3728.58
8_26_2013-04-12,8622.7
8_26_2013-04-19,2656.07
8_26_2013-04-26,5202.12
8_26_2013-05-03,10661.72
8_26_2013-05-10,4273.5
8_26_2013-05-17,8582.33
8_26_2013-05-24,3373.62
8_26_2013-05-31,6583.79
8_26_2013-06-07,9161.07
8_26_2013-06-14,1230.16
8_26_2013-06-21,10153.79
8_26_2013-06-28,10080.07
8_26_2013-07-05,10617.6
8_26_2013-07-12,7069.47
8_26_2013-07-19,7655.52
8_26_2013-07-26,11192.82
8_27_2012-11-02,7845.18
8_27_2012-11-09,9465.75
8_27_2012-11-16,6478.96
8_27_2012-11-23,4512.32
8_27_2012-11-30,11207.44
8_27_2012-12-07,9047.14
8_27_2012-12-14,5942.55
8_27_2012-12-21,6181.67
8_27_2012-12-28,3386.99
8_27_2013-01-04,10171.84
8_27_2013-01-11,8546.3
8_27_2013-01-18,2225.3
8_27_2013-01-25,9233.17
8_27_2013-02-01,2584.9
8_27_2013-02-08,9740.01
8_27_2013-02-15,3396.35
8_27_2013-02-22,9619.64
8_27_2013-03-01,2112.57
8_27_2013-03-08,1946.39
8_27_2013-03-15,3512.56
8_27_2013-03-22,8941.98
8_27_2013-03-29,9963.71
8_27_2013-04-05,2437.38
8_27_2013-04-12,4261.05
8_27_2013-04-19,3452.5
8_27_2013-04-26,8761.58
8_27_2013-05-03,6378.39
8_27_2013-05-10,4485.98
8_27_2013-05-17,11918.57
8_27_2013-05-24,9114.79
8_27_2013-05-31,8473.07
8_27_2013-06-07,10477.3
8_27_2013-06-14,5442.19
8_27_2013-06-21,5702.93
8_27_2013-06-28,1883.76
8_27_2013-07-05,7270.7
8_27_2013-07-12,11394.71
8_27_2013-07-19,10432.87
8_27_2013-07-26,6532.64
8_28_2012-11-02,8194.48
8_28_2012-11-09,7288.95
8_28_2012-11-16,8528.59
8_28_2012-11-23,6713.81
8_28_2012-11-30,7952.9
8_28_2012-12-07,9112.18
8_28_2012-12-14,5052.25
8_28_2012-12-21,6170.8
8_28_2012-12-28,6840.01
8_28_2013-01-04,2034.4
8_28_2013-01-11,7867.49
8_28_2013-01-18,1947.82
8_28_2013-01-25,10875.77
8_28_2013-02-01,11153.02
8_28_2013-02-08,8038.69
8_28_2013-02-15,9190.92
8_28_2013-02-22,1133.56
8_28_2013-03-01,8429.99
8_28_2013-03-08,10071.06
8_28_2013-03-15,1875.34
8_28_2013-03-22,9670.37
8_28_2013-03-29,1729.91
8_28_2013-04-05,8661.14
8_28_2013-04-12,10679.53
8_28_2013-04-19,2180.59
8_28_2013-04-26,7121.53
8_28_2013-05-03,1992.07
8_28_2013-05-10,4777.33
8_28_2013-05-17,5954.71
8_28_2013-05-24,1868.86
8_28_2013-05-31,9786.41
8_28_2013-06-07,8158.21
8_28_2013-06-14,4643.07
8_28_2013-06-21,8537.53
8_28_2013-06-28,4558.59
8_28_2013-07-05,9766.17
8_28_2013-07-12,6809.14
8_28_2013-07-19,4966.24
8_28_2013-07-26,5835.47
8_29_2012-11-02,3016.66
8_29_2012-11-09,7518.77
8_29_2012-11-16,10274.23
8_29_2012-11-23,8895.03
8_29_2012-11-30,10112.44
8_29_2012-12-07,2944.17
8_29_2012-12-14,7820.93
8_29_2012-12-21,9602.33
8_29_2012-12-28,8614.35
8_29_2013-01-04,6254.24
8_29_2013-01-11,7827.34
8_29_2013-01-18,6515.04
8_29_2013-01-25,8861.5
8_29_2013-02-01,6536.22
8_29_2013-02-08,6515.04
8_29_2013-02-15,5045.48
8_29_2013-02-22,-310.78
8_29_2013-03-01,6409.71
8_29_2013-03-08,1247.39
8_29_2013-03-15,8258.47
8_29_2013-03-22,10106.17
8_29_2013-03-29,9823.27
8_29_2013-04-05,4244.11
8_29_2013-04-12,10933.89
8_29_2013-04-19,6860.9
8_29_2013-04-26,6246.46
8_29_2013-05-03,6917.35
8_29_2013-05-10,3786.61
8_29_2013-05-17,12083.29
8_29_2013-05-24,6342.86
8_29_2013-05-31,4854.41
8_29_2013-06-07,8774.72
8_29_2013-06-14,8911.89
8_29_2013-06-21,7194.53
8_29_2013-06-28,7972.37
8_29_2013-07-05,4936.67
8_29_2013-07-12,6369.05
8_29_2013-07-19,1385.89
8_29_2013-07-26,10976.91
8_30_2012-11-02,11476.74
8_30_2012-11-09,7273.49
8_30_2012-11-16,9192.22
8_30_2012-11-23,10486.96
8_30_2012-11-30,6166.28
8_30_2012-12-07,6197.95
8_30_2012-12-14,10765.8
8_30_2012-12-21,8709.93
8_30_2012-12-28,937.49
8_30_2013-01-04,6283.69
8_30_2013-01-11,8480.38
8_30_2013-01-18,8866.24
8_30_2013-01-25,5932.99
8_30_2013-02-01,4381.83
8_30_2013-02-08,312.46
8_30_2013-02-15,6927.2
8_30_2013-02-22,9252.47
8_30_2013-03-01,1505.77
8_30_2013-03-08,6488.17
8_30_2013-03-15,8981.33
8_30_2013-03-22,10798.62
8_30_2013-03-29,11666.47
8_30_2013-04-05,4696.66
8_30_2013-04-12,11272.15
8_30_2013-04-19,5856.53
8_30_2013-04-26,1330.06
8_30_2013-05-03,2302.72
8_30_2013-05-10,9425.87
8_30_2013-05-17,9579.95
8_30_2013-05-24,4108.77
8_30_2013-05-31,7108.64
8_30_2013-06-07,10062.14
8_30_2013-06-14,3962.45
8_30_2013-06-21,9349.02
8_30_2013-06-28,8717.98
8_30_2013-07-05,1166.55
8_30_2013-07-12,3199.49
8_30_2013-07-19,1752.78
8_30_2013-07-26,1201.74
8_31_2012-11-02,4909.3
8_31_2012-11-09,4750.27
8_31_2012-11-16,11290.25
8_31_2012-11-23,7948.98
8_31_2012-11-30,7176.53
8_31_2012-12-07,6563.68
8_31_2012-12-14,5440.3
8_31_2012-12-21,7769.12
8_31_2012-12-28,1579.63
8_31_2013-01-04,1972.47
8_31_2013-01-11,4168.67
8_31_2013-01-18,6534.77
8_31_2013-01-25,1252.74
8_31_2013-02-01,5147.02
8_31_2013-02-08,1306.98
8_31_2013-02-15,2826.77
8_31_2013-02-22,8891.51
8_31_2013-03-01,1780.14
8_31_2013-03-08,5606.4
8_31_2013-03-15,5856.8
8_31_2013-03-22,9693.47
8_31_2013-03-29,7751.68
8_31_2013-04-05,1746.8
8_31_2013-04-12,4834.64
8_31_2013-04-19,4356.92
8_31_2013-04-26,6589.48
8_31_2013-05-03,9521.01
8_31_2013-05-10,2221.78
8_31_2013-05-17,8631.34
8_31_2013-05-24,6726.31
8_31_2013-05-31,8191.21
8_31_2013-06-07,3957.85
8_31_2013-06-14,8405.87
8_31_2013-06-21,7968.58
8_31_2013-06-28,1663.89
8_31_2013-07-05,8025.69
8_31_2013-07-12,6754.38
8_31_2013-07-19,1516.41
8_31_2013-07-26,8171.84
8_32_2012-11-02,7518.2
8_32_2012-11-09,661.29
8_32_2012-11-16,4921.67
8_32_2012-11-23,7215.08
8_32_2012-11-30,9717.65
8_32_2012-12-07,1455.06
8_32_2012-12-14,7736.97
8_32_2012-12-21,6290.65
8_32_2012-12-28,8390.5
8_32_2013-01-04,1075.35
8_32_2013-01-11,5739.78
8_32_2013-01-18,8647.66
8_32_2013-01-25,553.46
8_32_2013-02-01,11593.01
8_32_2013-02-08,6308.6
8_32_2013-02-15,974.44
8_32_2013-02-22,5710.78
8_32_2013-03-01,6603.75
8_32_2013-03-08,6803.76
8_32_2013-03-15,9729.87
8_32_2013-03-22,8711.84
8_32_2013-03-29,11348.36
8_32_2013-04-05,7347.62
8_32_2013-04-12,7776.74
8_32_2013-04-19,7125.69
8_32_2013-04-26,7011.46
8_32_2013-05-03,4905.47
8_32_2013-05-10,1691.95
8_32_2013-05-17,7177.9
8_32_2013-05-24,4588.32
8_32_2013-05-31,6060.07
8_32_2013-06-07,2245.97
8_32_2013-06-14,3432.57
8_32_2013-06-21,8473.92
8_32_2013-06-28,11105.64
8_32_2013-07-05,10774.42
8_32_2013-07-12,3519.2
8_32_2013-07-19,8309.64
8_32_2013-07-26,9971.95
8_33_2012-11-02,6394.89
8_33_2012-11-09,9282.81
8_33_2012-11-16,12043.42
8_33_2012-11-23,12380.12
8_33_2012-11-30,8795.45
8_33_2012-12-07,9299.57
8_33_2012-12-14,6855.77
8_33_2012-12-21,8819.79
8_33_2012-12-28,11626.22
8_33_2013-01-04,6195.88
8_33_2013-01-11,10957.32
8_33_2013-01-18,4563.08
8_33_2013-01-25,5981.33
8_33_2013-02-01,11945.46
8_33_2013-02-08,3349.23
8_33_2013-02-15,8757.58
8_33_2013-02-22,7471.92
8_33_2013-03-01,6467.68
8_33_2013-03-08,8615.57
8_33_2013-03-15,1101.81
8_33_2013-03-22,8767.72
8_33_2013-03-29,10601.91
8_33_2013-04-05,6539.53
8_33_2013-04-12,5043.58
8_33_2013-04-19,10377.91
8_33_2013-04-26,8378.41
8_33_2013-05-03,3599.63
8_33_2013-05-10,1095.66
8_33_2013-05-17,8450.6
8_33_2013-05-24,7368.76
8_33_2013-05-31,9326.17
8_33_2013-06-07,7994.96
8_33_2013-06-14,6302.24
8_33_2013-06-21,5829.9
8_33_2013-06-28,4822.12
8_33_2013-07-05,9291.27
8_33_2013-07-12,5779.82
8_33_2013-07-19,4859.05
8_33_2013-07-26,7545.52
8_34_2012-11-02,5249.68
8_34_2012-11-09,11259.16
8_34_2012-11-16,5804.36
8_34_2012-11-23,8625.32
8_34_2012-11-30,5947.05
8_34_2012-12-07,8539.24
8_34_2012-12-14,9483.91
8_34_2012-12-21,9297.86
8_34_2012-12-28,12038.67
8_34_2013-01-04,825.62
8_34_2013-01-11,8072.35
8_34_2013-01-18,882.64
8_34_2013-01-25,4659.98
8_34_2013-02-01,9181.07
8_34_2013-02-08,4429.5
8_34_2013-02-15,6399.28
8_34_2013-02-22,8924.03
8_34_2013-03-01,8817.12
8_34_2013-03-08,1405.61
8_34_2013-03-15,5447.63
8_34_2013-03-22,7681.76
8_34_2013-03-29,9650.21
8_34_2013-04-05,7213.6
8_34_2013-04-12,3479.28
8_34_2013-04-19,9396.16
8_34_2013-04-26,10784.03
8_34_2013-05-03,11539.18
8_34_2013-05-10,9753.03
8_34_2013-05-17,5305.17
8_34_2013-05-24,7137.19
8_34_2013-05-31,6617.52
8_34_2013-06-07,9242.85
8_34_2013-06-14,9295.15
8_34_2013-06-21,7459.35
8_34_2013-06-28,1266.9
8_34_2013-07-05,7143.97
8_34_2013-07-12,3790.66
8_34_2013-07-19,8429.0
8_34_2013-07-26,1841.59
8_35_2012-11-02,11884.46
8_35_2012-11-09,9050.84
8_35_2012-11-16,7602.6
8_35_2012-11-23,8478.5
8_35_2012-11-30,6942.8
8_35_2012-12-07,1857.45
8_35_2012-12-14,4040.99
8_35_2012-12-21,8795.99
8_35_2012-12-28,11166.16
8_35_2013-01-04,12168.14
8_35_2013-01-11,6608.88
8_35_2013-01-18,3400.18
8_35_2013-01-25,11954.08
8_35_2013-02-01,6933.83
8_35_2013-02-08,1997.71
8_35_2013-02-15,6230.33
8_35_2013-02-22,6900.07
8_35_2013-03-01,10577.57
8_35_2013-03-08,4016.86
8_35_2013-03-15,4887.49
8_35_2013-03-22,8025.13
8_35_2013-03-29,12717.95
8_35_2013-04-05,6181.62
8_35_2013-04-12,12053.46
8_35_2013-04-19,6207.98
8_35_2013-04-26,8308.16
8_35_2013-05-03,9580.48
8_35_2013-05-10,8669.13
8_35_2013-05-17,1862.53
8_35_2013-05-24,2866.03
8_35_2013-05-31,12497.32
8_35_2013-06-07,4353.52
8_35_2013-06-14,3932.68
8_35_2013-06-21,4064.86
8_35_2013-06-28,7541.14
8_35_2013-07-05,12598.92
8_35_2013-07-12,852.22
8_35_2013-07-19,4098.46
8_35_2013-07-26,4320.21
8_36_2012-11-02,-176.69
8_36_2012-11-09,2117.8
8_36_2012-11-16,9259.51
8_36_2012-11-23,6626.89
8_36_2012-11-30,9325.06
8_36_2012-12-07,11274.08
8_36_2012-12-14,10497.53
8_36_2012-12-21,1088.18
8_36_2012-12-28,6172.62
8_36_2013-01-04,2118.31
8_36_2013-01-11,10217.53
8_36_2013-01-18,10953.64
8_36_2013-01-25,4462.81
8_36_2013-02-01,6361.31
8_36_2013-02-08,2284.27
8_36_2013-02-15,9929.77
8_36_2013-02-22,8837.85
8_36_2013-03-01,5684.22
8_36_2013-03-08,5433.91
8_36_2013-03-15,5251.93
8_36_2013-03-22,4503.73
8_36_2013-03-29,8706.89
8_36_2013-04-05,4882.03
8_36_2013-04-12,4997.03
8_36_2013-04-19,9097.57
8_36_2013-04-26,3901.33
8_36_2013-05-03,6729.11
8_36_2013-05-10,5607.06
8_36_2013-05-17,12225.4
8_36_2013-05-24,3683.53
8_36_2013-05-31,3135.44
8_36_2013-06-07,4864.04
8_36_2013-06-14,6145.76
8_36_2013-06-21,6619.06
8_36_2013-06-28,836.87
8_36_2013-07-05,5934.56
8_36_2013-07-12,11626.86
8_36_2013-07-19,12300.16
8_36_2013-07-26,6707.52
8_37_2012-11-02,4569.63
8_37_2012-11-09,1984.04
8_37_2012-11-16,93.96
8_37_2012-11-23,9688.18
8_37_2012-11-30,7047.28
8_37_2012-12-07,6188.04
8_37_2012-12-14,7332.64
8_37_2012-12-21,-176.11
8_37_2012-12-28,1643.21
8_37_2013-01-04,8127.46
8_37_2013-01-11,9763.69
8_37_2013-01-18,432.46
8_37_2013-01-25,5555.0
8_37_2013-02-01,4451.73
8_37_2013-02-08,2556.2
8_37_2013-02-15,7496.51
8_37_2013-02-22,11341.53
8_37_2013-03-01,9212.56
8_37_2013-03-08,7730.12
8_37_2013-03-15,10324.81
8_37_2013-03-22,5556.27
8_37_2013-03-29,11563.56
8_37_2013-04-05,7274.92
8_37_2013-04-12,1235.38
8_37_2013-04-19,8232.02
8_37_2013-04-26,11915.06
8_37_2013-05-03,8159.58
8_37_2013-05-10,4857.95
8_37_2013-05-17,11993.82
8_37_2013-05-24,10316.72
8_37_2013-05-31,10314.78
8_37_2013-06-07,7450.87
8_37_2013-06-14,10904.96
8_37_2013-06-21,6782.11
8_37_2013-06-28,7246.14
8_37_2013-07-05,10098.85
8_37_2013-07-12,1144.39
8_37_2013-07-19,9645.02
8_37_2013-07-26,5079.97
8_38_2012-11-02,6429.59
8_38_2012-11-09,11287.13
8_38_2012-11-16,5770.08
8_38_2012-11-23,4968.17
8_38_2012-11-30,5429.99
8_38_2012-12-07,11282.3
8_38_2012-12-14,7360.35
8_38_2012-12-21,9619.96
8_38_2012-12-28,3609.65
8_38_2013-01-04,6120.58
8_38_2013-01-11,10907.37
8_38_2013-01-18,9798.68
8_38_2013-01-25,10590.33
8_38_2013-02-01,7137.22
8_38_2013-02-08,8252.44
8_38_2013-02-15,3972.01
8_38_2013-02-22,9087.95
8_38_2013-03-01,6654.51
8_38_2013-03-08,8958.7
8_38_2013-03-15,9429.85
8_38_2013-03-22,6298.44
8_38_2013-03-29,6635.1
8_38_2013-04-05,1061.74
8_38_2013-04-12,8903.46
8_38_2013-04-19,-215.95
8_38_2013-04-26,8363.46
8_38_2013-05-03,8597.33
8_38_2013-05-10,8715.92
8_38_2013-05-17,5942.41
8_38_2013-05-24,6429.43
8_38_2013-05-31,9880.79
8_38_2013-06-07,5749.19
8_38_2013-06-14,10895.22
8_38_2013-06-21,8346.32
8_38_2013-06-28,3830.01
8_38_2013-07-05,9202.91
8_38_2013-07-12,7129.65
8_38_2013-07-19,8124.11
8_38_2013-07-26,8281.62
8_40_2012-11-02,6942.23
8_40_2012-11-09,10325.0
8_40_2012-11-16,6689.29
8_40_2012-11-23,8889.4
8_40_2012-11-30,9311.97
8_40_2012-12-07,4003.0
8_40_2012-12-14,8940.78
8_40_2012-12-21,8484.64
8_40_2012-12-28,12740.65
8_40_2013-01-04,7235.85
8_40_2013-01-11,4593.6
8_40_2013-01-18,6839.01
8_40_2013-01-25,6706.53
8_40_2013-02-01,1017.42
8_40_2013-02-08,8249.51
8_40_2013-02-15,404.54
8_40_2013-02-22,9479.72
8_40_2013-03-01,4400.29
8_40_2013-03-08,5831.37
8_40_2013-03-15,913.46
8_40_2013-03-22,3568.76
8_40_2013-03-29,5622.26
8_40_2013-04-05,4759.0
8_40_2013-04-12,1099.43
8_40_2013-04-19,8846.37
8_40_2013-04-26,6178.73
8_40_2013-05-03,8036.46
8_40_2013-05-10,7820.0
8_40_2013-05-17,2120.84
8_40_2013-05-24,8971.13
8_40_2013-05-31,8065.9
8_40_2013-06-07,6577.89
8_40_2013-06-14,11431.17
8_40_2013-06-21,930.79
8_40_2013-06-28,4548.92
8_40_2013-07-05,11400.21
8_40_2013-07-12,10843.81
8_40_2013-07-19,11503.87
8_40_2013-07-26,7088.61
8_41_2012-11-02,3691.92
8_41_2012-11-09,4335.43
8_41_2012-11-16,11658.61
8_41_2012-11-23,7150.38
8_41_2012-11-30,7069.37
8_41_2012-12-07,886.71
8_41_2012-12-14,4794.03
8_41_2012-12-21,10759.69
8_41_2012-12-28,7726.56
8_41_2013-01-04,4677.13
8_41_2013-01-11,4399.65
8_41_2013-01-18,6003.88
8_41_2013-01-25,2142.76
8_41_2013-02-01,8925.58
8_41_2013-02-08,7647.52
8_41_2013-02-15,1391.07
8_41_2013-02-22,9996.64
8_41_2013-03-01,5518.36
8_41_2013-03-08,9169.25
8_41_2013-03-15,9585.11
8_41_2013-03-22,963.15
8_41_2013-03-29,6929.08
8_41_2013-04-05,8448.76
8_41_2013-04-12,5920.39
8_41_2013-04-19,5506.06
8_41_2013-04-26,6779.26
8_41_2013-05-03,9431.18
8_41_2013-05-10,1149.44
8_41_2013-05-17,8557.18
8_41_2013-05-24,6549.94
8_41_2013-05-31,932.11
8_41_2013-06-07,10755.5
8_41_2013-06-14,12543.21
8_41_2013-06-21,10879.72
8_41_2013-06-28,5911.57
8_41_2013-07-05,5326.8
8_41_2013-07-12,9303.75
8_41_2013-07-19,6731.96
8_41_2013-07-26,8451.57
8_42_2012-11-02,6578.75
8_42_2012-11-09,6450.41
8_42_2012-11-16,10082.8
8_42_2012-11-23,10750.93
8_42_2012-11-30,9898.01
8_42_2012-12-07,9580.64
8_42_2012-12-14,-176.1
8_42_2012-12-21,10668.38
8_42_2012-12-28,10793.11
8_42_2013-01-04,4224.96
8_42_2013-01-11,11662.34
8_42_2013-01-18,5990.87
8_42_2013-01-25,7138.81
8_42_2013-02-01,6611.85
8_42_2013-02-08,7677.55
8_42_2013-02-15,6234.13
8_42_2013-02-22,7702.85
8_42_2013-03-01,4264.51
8_42_2013-03-08,1318.94
8_42_2013-03-15,6483.8
8_42_2013-03-22,6228.78
8_42_2013-03-29,9453.27
8_42_2013-04-05,1877.2
8_42_2013-04-12,3184.61
8_42_2013-04-19,8629.72
8_42_2013-04-26,9296.93
8_42_2013-05-03,3436.06
8_42_2013-05-10,10290.95
8_42_2013-05-17,-42.93
8_42_2013-05-24,9128.14
8_42_2013-05-31,7550.91
8_42_2013-06-07,7664.49
8_42_2013-06-14,9529.54
8_42_2013-06-21,11022.74
8_42_2013-06-28,6441.34
8_42_2013-07-05,10034.16
8_42_2013-07-12,8116.79
8_42_2013-07-19,7672.96
8_42_2013-07-26,2215.73
8_44_2012-11-02,8215.25
8_44_2012-11-09,7209.66
8_44_2012-11-16,3392.53
8_44_2012-11-23,6861.45
8_44_2012-11-30,3150.96
8_44_2012-12-07,5538.86
8_44_2012-12-14,2241.25
8_44_2012-12-21,9672.81
8_44_2012-12-28,959.63
8_44_2013-01-04,8758.41
8_44_2013-01-11,5992.39
8_44_2013-01-18,1474.24
8_44_2013-01-25,9855.29
8_44_2013-02-01,3386.1
8_44_2013-02-08,6931.42
8_44_2013-02-15,12239.01
8_44_2013-02-22,9200.08
8_44_2013-03-01,10499.07
8_44_2013-03-08,5786.25
8_44_2013-03-15,9334.87
8_44_2013-03-22,11833.29
8_44_2013-03-29,4547.82
8_44_2013-04-05,4816.51
8_44_2013-04-12,4104.34
8_44_2013-04-19,6882.58
8_44_2013-04-26,6308.52
8_44_2013-05-03,5439.19
8_44_2013-05-10,3551.51
8_44_2013-05-17,7994.75
8_44_2013-05-24,2677.34
8_44_2013-05-31,6100.44
8_44_2013-06-07,6193.11
8_44_2013-06-14,1873.59
8_44_2013-06-21,5932.41
8_44_2013-06-28,7922.05
8_44_2013-07-05,10971.29
8_44_2013-07-12,6831.72
8_44_2013-07-19,9331.38
8_44_2013-07-26,8352.46
8_45_2013-01-18,7523.76
8_45_2013-03-08,6230.86
8_45_2013-03-15,8175.1
8_46_2012-11-02,2442.87
8_46_2012-11-09,10930.07
8_46_2012-11-16,9589.2
8_46_2012-11-23,6782.38
8_46_2012-11-30,5605.36
8_46_2012-12-07,8763.6
8_46_2012-12-14,8849.96
8_46_2012-12-21,11745.35
8_46_2012-12-28,7895.96
8_46_2013-01-04,6320.4
8_46_2013-01-11,11690.22
8_46_2013-01-18,2525.46
8_46_2013-01-25,955.84
8_46_2013-02-01,10484.97
8_46_2013-02-08,8790.88
8_46_2013-02-15,2716.68
8_46_2013-02-22,9763.01
8_46_2013-03-01,8271.8
8_46_2013-03-08,7883.83
8_46_2013-03-15,9683.7
8_46_2013-03-22,1339.46
8_46_2013-03-29,1230.05
8_46_2013-04-05,9434.2
8_46_2013-04-12,9015.01
8_46_2013-04-19,11324.49
8_46_2013-04-26,10402.7
8_46_2013-05-03,6924.1
8_46_2013-05-10,1062.51
8_46_2013-05-17,12320.28
8_46_2013-05-24,1816.68
8_46_2013-05-31,6174.2
8_46_2013-06-07,5978.32
8_46_2013-06-14,7286.92
8_46_2013-06-21,1788.48
8_46_2013-06-28,6425.9
8_46_2013-07-05,10872.2
8_46_2013-07-12,8238.53
8_46_2013-07-19,8658.72
8_46_2013-07-26,6197.13
8_47_2012-12-28,7098.56
8_49_2012-11-02,6600.4
8_49_2012-11-09,-172.71
8_49_2012-11-16,9566.53
8_49_2012-11-23,8201.68
8_49_2012-11-30,5711.36
8_49_2012-12-07,7071.31
8_49_2012-12-14,11856.46
8_49_2012-12-21,8163.93
8_49_2012-12-28,9044.92
8_49_2013-01-04,8987.97
8_49_2013-01-11,4695.61
8_49_2013-01-18,5321.35
8_49_2013-01-25,9887.35
8_49_2013-02-01,11075.08
8_49_2013-02-08,9417.45
8_49_2013-02-15,3706.07
8_49_2013-02-22,8862.27
8_49_2013-03-01,6153.21
8_49_2013-03-08,893.96
8_49_2013-03-15,4817.77
8_49_2013-03-22,1175.1
8_49_2013-03-29,6810.25
8_49_2013-04-05,3298.69
8_49_2013-04-12,9483.04
8_49_2013-04-19,6558.09
8_49_2013-04-26,8752.59
8_49_2013-05-03,9810.66
8_49_2013-05-10,11935.89
8_49_2013-05-17,11879.12
8_49_2013-05-24,-147.97
8_49_2013-05-31,8958.04
8_49_2013-06-07,3396.82
8_49_2013-06-14,7850.47
8_49_2013-06-21,1822.21
8_49_2013-06-28,11329.62
8_49_2013-07-05,6068.0
8_49_2013-07-12,7537.49
8_49_2013-07-19,9254.64
8_49_2013-07-26,7263.18
8_52_2012-11-02,6172.76
8_52_2012-11-09,8867.27
8_52_2012-11-16,3351.55
8_52_2012-11-23,8428.12
8_52_2012-11-30,8845.94
8_52_2012-12-07,9526.6
8_52_2012-12-14,6777.29
8_52_2012-12-21,1100.48
8_52_2012-12-28,6616.28
8_52_2013-01-04,8401.83
8_52_2013-01-11,9351.12
8_52_2013-01-18,3410.94
8_52_2013-01-25,5886.33
8_52_2013-02-01,6327.55
8_52_2013-02-08,10490.97
8_52_2013-02-15,3512.03
8_52_2013-02-22,8857.12
8_52_2013-03-01,3960.53
8_52_2013-03-08,2464.98
8_52_2013-03-15,6139.43
8_52_2013-03-22,6256.49
8_52_2013-03-29,5732.33
8_52_2013-04-05,9205.32
8_52_2013-04-12,9792.63
8_52_2013-04-19,5561.65
8_52_2013-04-26,6656.65
8_52_2013-05-03,9140.44
8_52_2013-05-10,1990.93
8_52_2013-05-17,9000.15
8_52_2013-05-24,5957.84
8_52_2013-05-31,7395.41
8_52_2013-06-07,8994.35
8_52_2013-06-14,4908.33
8_52_2013-06-21,6323.91
8_52_2013-06-28,11277.49
8_52_2013-07-05,7625.77
8_52_2013-07-12,7631.09
8_52_2013-07-19,5916.85
8_52_2013-07-26,6399.53
8_54_2012-11-09,5457.37
8_54_2012-11-16,7807.75
8_54_2012-11-23,1677.73
8_54_2012-11-30,12209.21
8_54_2012-12-07,5616.56
8_54_2012-12-21,6341.91
8_54_2012-12-28,6137.89
8_54_2013-01-18,10091.78
8_54_2013-01-25,11804.27
8_54_2013-02-08,10410.57
8_54_2013-02-22,11281.16
8_54_2013-03-01,9641.54
8_54_2013-03-15,5521.99
8_54_2013-03-22,5142.2
8_54_2013-03-29,920.38
8_54_2013-04-19,2015.34
8_54_2013-04-26,6789.54
8_54_2013-05-17,8650.42
8_54_2013-05-24,9212.06
8_54_2013-05-31,1995.18
8_54_2013-06-07,7285.16
8_54_2013-06-14,6137.65
8_54_2013-06-21,3343.08
8_54_2013-06-28,1457.79
8_54_2013-07-05,10567.51
8_54_2013-07-12,9756.0
8_54_2013-07-26,10363.19
8_55_2012-11-02,3888.0
8_55_2012-11-09,11190.35
8_55_2012-11-16,8265.27
8_55_2012-11-23,6166.92
8_55_2012-11-30,11658.41
8_55_2012-12-07,9093.98
8_55_2012-12-14,8076.24
8_55_2012-12-21,9704.47
8_55_2012-12-28,5404.62
8_55_2013-01-04,3993.05
8_55_2013-01-11,5837.31
8_55_2013-01-18,6378.04
8_55_2013-01-25,11545.42
8_55_2013-02-01,9158.19
8_55_2013-02-08,7949.96
8_55_2013-02-15,6559.47
8_55_2013-02-22,8850.41
8_55_2013-03-01,9475.36
8_55_2013-03-08,9821.46
8_55_2013-03-15,8741.67
8_55_2013-03-22,12623.51
8_55_2013-03-29,9535.83
8_55_2013-04-05,4028.51
8_55_2013-04-12,12718.87
8_55_2013-04-19,1024.02
8_55_2013-04-26,6672.29
8_55_2013-05-03,9187.14
8_55_2013-05-10,11283.16
8_55_2013-05-17,6588.25
8_55_2013-05-24,9570.94
8_55_2013-05-31,6485.37
8_55_2013-06-07,8664.96
8_55_2013-06-14,11182.05
8_55_2013-06-21,9516.44
8_55_2013-06-28,11440.07
8_55_2013-07-05,1089.54
8_55_2013-07-12,9358.89
8_55_2013-07-19,11274.05
8_55_2013-07-26,9766.17
8_56_2012-11-02,12069.9
8_56_2012-11-09,6574.7
8_56_2012-11-16,5278.11
8_56_2012-11-23,6650.3
8_56_2012-11-30,4805.64
8_56_2012-12-07,10070.89
8_56_2012-12-14,7103.64
8_56_2012-12-21,8018.16
8_56_2012-12-28,9978.03
8_56_2013-01-04,1922.93
8_56_2013-01-11,9363.35
8_56_2013-01-18,8854.59
8_56_2013-01-25,639.71
8_56_2013-02-01,10368.96
8_56_2013-02-08,7147.0
